ac_id,us_id,epic_id,squad,owner_role,estimate_points,phase_primary,phase_secondary,priority,moscow,release,requirement_type,nfr_metric,nfr_target,depends_on_epics,depends_on_us,depends_on_acs,test_layer_required,min_automated_tests,framework_tags,control_clause_ids,requirement_statement,objective,preconditions,verification_procedure,expected_result,edge_cases,suggested_tc_primary,suggested_tc_negative,automation_hints,architecture_refs
AC-DG-03-007-03,US-DG-03-007,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Automated contract tests assert matrix for each route template.,Verify AC-DG-03-007-03: Automated contract tests assert matrix for each route template.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-007-03,TC-DG-03-007-03.2,"pytest marker @pytest.mark.req(""AC-DG-03-007-03"") or Xray/TestRail key == AC-DG-03-007-03",Architecture_Design.md (see product spec)
AC-DG-03-008-01,US-DG-03-008,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Suspended tenant receives `403` on mutating endpoints; read access policy documented (e.g. allow auditors read-only).,Verify AC-DG-03-008-01: Suspended tenant receives `403` on mutating endpoints; read access policy documented (e.g. allow auditors read-only).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-008-01,TC-DG-03-008-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-008-01"") or Xray/TestRail key == AC-DG-03-008-01",Architecture_Design.md (see product spec)
AC-DG-03-008-02,US-DG-03-008,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,In-flight scans behaviour on suspend: cooperative cancel or run-to-completion (document single chosen behaviour).,Verify AC-DG-03-008-02: In-flight scans behaviour on suspend: cooperative cancel or run-to-completion (document single chosen behaviour).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-008-02,TC-DG-03-008-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-008-02"") or Xray/TestRail key == AC-DG-03-008-02",Architecture_Design.md (see product spec)
AC-DG-03-008-03,US-DG-03-008,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Delete tenant is soft-delete with retention schedule or hard-delete behind break-glass (document).,Verify AC-DG-03-008-03: Delete tenant is soft-delete with retention schedule or hard-delete behind break-glass (document).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-008-03,TC-DG-03-008-03.2,"pytest marker @pytest.mark.req(""AC-DG-03-008-03"") or Xray/TestRail key == AC-DG-03-008-03",Architecture_Design.md (see product spec)
AC-DG-03-009-01,US-DG-03-009,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Console uses PKCE for SPA OAuth where applicable; no long-lived API keys in browser storage by default.,Verify AC-DG-03-009-01: Console uses PKCE for SPA OAuth where applicable; no long-lived API keys in browser storage by default.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-009-01,TC-DG-03-009-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-009-01"") or Xray/TestRail key == AC-DG-03-009-01",Architecture_Design.md (see product spec)
AC-DG-03-009-02,US-DG-03-009,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Logout clears client session and invalidates refresh if server-side session store used.,Verify AC-DG-03-009-02: Logout clears client session and invalidates refresh if server-side session store used.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces. | 4. Execute negative path and assert stable error_code with no side effects.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-009-02,TC-DG-03-009-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-009-02"") or Xray/TestRail key == AC-DG-03-009-02",Architecture_Design.md (see product spec)
AC-DG-03-009-03,US-DG-03-009,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,CORS rules restrict console origin per tenant deployment config.,Verify AC-DG-03-009-03: CORS rules restrict console origin per tenant deployment config.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-009-03,TC-DG-03-009-03.2,"pytest marker @pytest.mark.req(""AC-DG-03-009-03"") or Xray/TestRail key == AC-DG-03-009-03",Architecture_Design.md (see product spec)
AC-DG-03-010-01,US-DG-03-010,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Service account creation requires `admin`; token lists show prefix + created_at only (never full secret twice).,Verify AC-DG-03-010-01: Service account creation requires `admin`; token lists show prefix + created_at only (never full secret twice).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-010-01,TC-DG-03-010-01.2,"pytest marker @pytest.mark.req(""AC-DG-03-010-01"") or Xray/TestRail key == AC-DG-03-010-01",Architecture_Design.md (see product spec)
AC-DG-03-010-02,US-DG-03-010,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Token revocation is immediate for new requests; in-flight scan policy documented.,Verify AC-DG-03-010-02: Token revocation is immediate for new requests; in-flight scan policy documented.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-010-02,TC-DG-03-010-02.2,"pytest marker @pytest.mark.req(""AC-DG-03-010-02"") or Xray/TestRail key == AC-DG-03-010-02",Architecture_Design.md (see product spec)
AC-DG-03-010-03,US-DG-03-010,EPIC-DG-03,identity-tenancy,security_engineer,3,L3,L14/C5,P0,Must,MVP,Functional,,,,,,unit+integration,1,,,Tokens are hashed at rest; compare using constant-time compare.,Verify AC-DG-03-010-03: Tokens are hashed at rest; compare using constant-time compare.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-03.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-03-010-03,TC-DG-03-010-03.2,"pytest marker @pytest.mark.req(""AC-DG-03-010-03"") or Xray/TestRail key == AC-DG-03-010-03",Architecture_Design.md (see product spec)
AC-DG-11-001-01,US-DG-11-001,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,Callback list includes LangFuse when enabled and LangSmith when enabled (Architecture §8.2).,Verify AC-DG-11-001-01: Callback list includes LangFuse when enabled and LangSmith when enabled (Architecture §8.2).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-001-01,TC-DG-11-001-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-001-01"") or Xray/TestRail key == AC-DG-11-001-01",Architecture §8.2
AC-DG-11-001-02,US-DG-11-001,EPIC-DG-11,observability,sre,3,L13,C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Raw LLM output persisted only in tenant PostgreSQL; external sinks capped to 4KiB excerpt (Architecture §23.1 Q9).,Verify AC-DG-11-001-02: Raw LLM output persisted only in tenant PostgreSQL; external sinks capped to 4KiB excerpt (Architecture §23.1 Q9).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-001-02,TC-DG-11-001-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-001-02"") or Xray/TestRail key == AC-DG-11-001-02",Architecture §23.1 Q9
AC-DG-11-001-03,US-DG-11-001,EPIC-DG-11,observability,sre,3,L13,C5,P0,Must,MVP,Functional,,,,,,integration,1,,,`SECRET`-classified fields never exported to traces (Architecture §20.3).,Verify AC-DG-11-001-03: `SECRET`-classified fields never exported to traces (Architecture §20.3).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-001-03,TC-DG-11-001-03.2,"pytest marker @pytest.mark.req(""AC-DG-11-001-03"") or Xray/TestRail key == AC-DG-11-001-03",Architecture §20.3
AC-DG-11-002-01,US-DG-11-002,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,LangFuse observations of type `GENERATION` feed documented aggregation query pattern (Architecture §8.3).,Verify AC-DG-11-002-01: LangFuse observations of type `GENERATION` feed documented aggregation query pattern (Architecture §8.3).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-002-01,TC-DG-11-002-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-002-01"") or Xray/TestRail key == AC-DG-11-002-01",Architecture §8.3
AC-DG-11-002-02,US-DG-11-002,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,Hardening,Functional,,,,,,integration,1,,,Budget alert triggers when single scan exceeds threshold and can abort scan (Architecture §8.4; job `budget.max_llm_usd` §28.4).,Verify AC-DG-11-002-02: Budget alert triggers when single scan exceeds threshold and can abort scan (Architecture §8.4; job `budget.max_llm_usd` §28.4).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-002-02,TC-DG-11-002-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-002-02"") or Xray/TestRail key == AC-DG-11-002-02",Architecture §8.4; job `budget.max_llm_usd` §28.4
AC-DG-11-003-01,US-DG-11-003,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,`false-positive-registry` eval cannot regress >2% absolute vs baseline on `main` (Architecture §33.2).,Verify AC-DG-11-003-01: `false-positive-registry` eval cannot regress >2% absolute vs baseline on `main` (Architecture §33.2).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-003-01,TC-DG-11-003-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-003-01"") or Xray/TestRail key == AC-DG-11-003-01",Architecture §33.2
AC-DG-11-003-02,US-DG-11-003,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,Datasets enumerated in §7.3 exist in `eval/datasets` with documented ownership.,Verify AC-DG-11-003-02: Datasets enumerated in §7.3 exist in `eval/datasets` with documented ownership.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-003-02,TC-DG-11-003-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-003-02"") or Xray/TestRail key == AC-DG-11-003-02",Architecture_Design.md (see product spec)
AC-DG-11-004-01,US-DG-11-004,EPIC-DG-11,observability,sre,4,L13,C5,P1,Should,Hardening,NFR,p95_latency,Defined in AC statement,,,,integration,1,,,"P95 total scan <10 min for reference ≤500k LOC tracked as SLO (Architecture §21.1, §35.1).","Verify AC-DG-11-004-01: P95 total scan <10 min for reference ≤500k LOC tracked as SLO (Architecture §21.1, §35.1).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-004-01,TC-DG-11-004-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-004-01"") or Xray/TestRail key == AC-DG-11-004-01","Architecture §21.1, §35.1"
AC-DG-11-004-02,US-DG-11-004,EPIC-DG-11,observability,sre,4,L13,C5,P1,Should,Hardening,NFR,queue_depth,Defined in AC statement,,,,integration,1,,,Queue depth >500 pending >15m raises alert (Architecture §35.2).,Verify AC-DG-11-004-02: Queue depth >500 pending >15m raises alert (Architecture §35.2).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-004-02,TC-DG-11-004-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-004-02"") or Xray/TestRail key == AC-DG-11-004-02",Architecture §35.2
AC-DG-11-005-01,US-DG-11-005,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,"API emits spans for `POST /v1/scans`, DB queries as child spans where practical (Architecture §26.2, §35).","Verify AC-DG-11-005-01: API emits spans for `POST /v1/scans`, DB queries as child spans where practical (Architecture §26.2, §35).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-005-01,TC-DG-11-005-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-005-01"") or Xray/TestRail key == AC-DG-11-005-01","Architecture §26.2, §35"
AC-DG-11-005-02,US-DG-11-005,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,Worker emits spans per LangGraph node name matching Architecture trace hierarchy §7.1.,Verify AC-DG-11-005-02: Worker emits spans per LangGraph node name matching Architecture trace hierarchy §7.1.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-005-02,TC-DG-11-005-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-005-02"") or Xray/TestRail key == AC-DG-11-005-02",Architecture_Design.md (see product spec)
AC-DG-11-005-03,US-DG-11-005,EPIC-DG-11,observability,sre,3,L13,C5,P0,Must,MVP,Functional,,,,,,integration,1,,,"Trace context propagates `scan_id`, `tenant_id` attributes (non-secret).","Verify AC-DG-11-005-03: Trace context propagates `scan_id`, `tenant_id` attributes (non-secret).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-005-03,TC-DG-11-005-03.2,"pytest marker @pytest.mark.req(""AC-DG-11-005-03"") or Xray/TestRail key == AC-DG-11-005-03",Architecture_Design.md (see product spec)
AC-DG-11-006-01,US-DG-11-006,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,Startup or first-use logs resolved prompt revision for `deepguard/athena-*` style keys.,Verify AC-DG-11-006-01: Startup or first-use logs resolved prompt revision for `deepguard/athena-*` style keys.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-006-01,TC-DG-11-006-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-006-01"") or Xray/TestRail key == AC-DG-11-006-01",Architecture_Design.md (see product spec)
AC-DG-11-006-02,US-DG-11-006,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,EPIC-DG-13,,,integration,1,,,Offline mode uses bundled prompt pack with version file (EPIC-DG-13).,Verify AC-DG-11-006-02: Offline mode uses bundled prompt pack with version file (EPIC-DG-13).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-006-02,TC-DG-11-006-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-006-02"") or Xray/TestRail key == AC-DG-11-006-02",Architecture_Design.md (see product spec)
AC-DG-11-006-03,US-DG-11-006,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,Prompt change triggers cache invalidation per §9.4 semantic cache rules.,Verify AC-DG-11-006-03: Prompt change triggers cache invalidation per §9.4 semantic cache rules.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces. | 4. Execute negative path and assert stable error_code with no side effects.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-006-03,TC-DG-11-006-03.2,"pytest marker @pytest.mark.req(""AC-DG-11-006-03"") or Xray/TestRail key == AC-DG-11-006-03",Architecture_Design.md (see product spec)
AC-DG-11-007-01,US-DG-11-007,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,"Metrics exported: `cache_l1_hit_total`, `semantic_cache_hit_total`, etc. (names documented).","Verify AC-DG-11-007-01: Metrics exported: `cache_l1_hit_total`, `semantic_cache_hit_total`, etc. (names documented).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-007-01,TC-DG-11-007-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-007-01"") or Xray/TestRail key == AC-DG-11-007-01",Architecture_Design.md (see product spec)
AC-DG-11-007-02,US-DG-11-007,EPIC-DG-11,observability,sre,4,L13,C5,P0,Must,Hardening,NFR,scan_cost,TBD,,,,integration,1,,,Per-tenant labels on cost metrics but not on raw code content metrics (privacy).,Verify AC-DG-11-007-02: Per-tenant labels on cost metrics but not on raw code content metrics (privacy).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-007-02,TC-DG-11-007-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-007-02"") or Xray/TestRail key == AC-DG-11-007-02",Architecture_Design.md (see product spec)
AC-DG-11-007-03,US-DG-11-007,EPIC-DG-11,observability,sre,2,L13,C5,P2,Could,Post-MVP,Functional,,,,,,integration,1,,,Dashboard template JSON checked into `infra/` or `docs/` (optional).,Verify AC-DG-11-007-03: Dashboard template JSON checked into `infra/` or `docs/` (optional).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states. Feature-disabled path yields explicit skip/no-op behaviour.,TC-DG-11-007-03,TC-DG-11-007-03.2,"pytest marker @pytest.mark.req(""AC-DG-11-007-03"") or Xray/TestRail key == AC-DG-11-007-03",Architecture_Design.md (see product spec)
AC-DG-11-008-01,US-DG-11-008,EPIC-DG-11,observability,sre,3,L13,C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Retention job deletes or archives traces per tenant policy default 1y with legal hold override.,Verify AC-DG-11-008-01: Retention job deletes or archives traces per tenant policy default 1y with legal hold override.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-008-01,TC-DG-11-008-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-008-01"") or Xray/TestRail key == AC-DG-11-008-01",Architecture_Design.md (see product spec)
AC-DG-11-008-02,US-DG-11-008,EPIC-DG-11,observability,sre,5,L13,C5,P0,Must,MVP,Functional,,,,,,integration,1,,,Encryption uses app-level AES-256 or pgcrypto as decided in ADR (Architecture §23.1 Q9).,Verify AC-DG-11-008-02: Encryption uses app-level AES-256 or pgcrypto as decided in ADR (Architecture §23.1 Q9).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-008-02,TC-DG-11-008-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-008-02"") or Xray/TestRail key == AC-DG-11-008-02",Architecture §23.1 Q9
